address,category,id,lat,lng,location,name,originalId,polarity,subCategory
X,poi,11687,41.820822718465,12.472792450179,Rome,Ospedale S.Eugenio - Chirurgia D' Urgenza,4e92c265be7bf17dd67ecaa2,0,Hospital
X,poi,11688,41.868759,12.533494,Rome,Medical Office,4e92c8706da1ee43849129e6,0,Doctor's Office
Viale Cortina D'ampezzo 8,poi,11693,41.952839380119,12.45602860321,Rome,Accademia Libica,4e92edf6cc2178bffdfd3756,0,Monument / Landmark
X,poi,11695,41.8443867,12.5763746,Rome,REG7251 Roma->Velletri,4e932e73e5fa72f7100225a9,0,Train
via Angeloni  74,poi,11701,41.854547,12.449548,Rome,Autorimessa Officina Angeloni,4e93bd9db8f772c30c365f42,0,Parking
X,poi,11703,41.863470664133,12.502902837256,Rome,Clinica Mater Misericordiae,4e93e2740aaf7d225b168d34,0,Medical Center
X,poi,11717,41.86595,12.486444,Rome,Studi Medici Caffaro,4e946dc2e5faf79bbdb8e161,0,Doctor's Office
Via Andersen,poi,11721,41.924364521658,12.40476686517,Rome,Via Andersen,4e948ac36c25f46b75ae649f,0,Road
via Mario Mameli,poi,11728,41.797145,12.589629,Rome,Posteggio Taxi Aereoporto Di Ciampino,4e953ed849015a078d4efb5d,0,Taxi
X,poi,11744,41.947591778396,12.551061220704,Rome,Autobus 341,4e96776177c83a331573d9b7,0,Bus Line
X,poi,11745,41.925037278302,12.571754749203,Rome,Autobus 075,4e968186f79068de88bade63,0,Bus Line
Via di Prato Cornelio  104,poi,11748,41.77334827,12.36145906,Rome,Fermata 04,4e968f8dd22dc073313bc4cf,0,Bus Line
Via di Torpignattara  104,poi,11752,41.877451871685,12.541644573212,Rome,Studio Medico - Dott.sa Imperi B. (Pediatra),4e96aca18b811f0c665168cb,0,Doctor's Office
Via Tirso 6,poi,11753,41.918710419896,12.497840018107,Rome,Studio Dentistico Freesmile,4e96c8e2775b4d50292f3ec5,0,Dentist's Office
X,poi,11755,41.928050129387,12.449888801644,Rome,Villa Stuart Blocco Operatorio,4e96e64829c2e0863721bf8f,0,Hospital
Via Tiburtina,poi,11757,41.938792864553,12.619684080151,Rome,40 41 43 Casal Bianco Rebibbia,4e97009961af7b8771b0f739,0,Bus Line
via ignazio silone,poi,11766,41.813415448887,12.484304800352,Rome,XII Circoscrizione,4e97d9e28b810941da77e0e3,0,City Hall
X,poi,11767,41.909603118896,12.510885238647,Rome,Linea 3,4e97e2c930f87b6eac9bfdd5,0,Light Rail
X,poi,11768,41.821416769867,12.471370285359,Rome,Ospedale S. Eugenio - Centro Trasfusionale,4e97ed78775bdedf440c6b48,0,Medical Center
X,poi,11774,41.938039510679,12.546814268777,Rome,Autobus 350,4e981e0fdab454407f1128aa,0,Bus Line
X,poi,11779,41.943374,12.5442033,Rome,Fermata Del 350che Non Passa,4e9854a76c25f52860684006,0,Bus Line
X,poi,11780,41.908485593222,12.540931547344,Rome,Autobus 163,4e986c5a775bdedf444045a8,0,Bus Line
Via Roberto Lepetit,poi,11796,41.889262341508,12.586320336697,Rome,Commissariato Polizia Prenestino,4e9946889a52ceeb881e8d97,0,Police Station
X,poi,11831,41.747341988978,12.257996814239,Rome,GEEX - ITA14999,4e9ae4035503cfce7466a39d,0,Boat or Ferry
X,poi,11834,42.06205668,12.53074218,Rome,Treno Napoli Milano,4e9ae9f302d5df1b506bfea1,0,Train
X,poi,11849,41.908276636018,12.413753997296,Rome,Farmacia La Fenicia,4e9bdd16775b2c05ae604669,0,Medical Center
X,poi,11856,41.847123313035,12.33989723653,Rome,Carrozzeria Luccarini,4e9c4128be7bc875ab31230c,0,Parking
X,poi,11870,41.79624655217,12.49696076819,Rome,Grande Raccordo Anulare,4e9d1081b6348df6f6ff0eae,0,Road
Via Vaiano 7,poi,11874,41.845122042349,12.459467351027,Rome,INsensINverso,4e9d52b80aaf015a05e9e09d,0,Meeting Room
X,poi,11876,41.8811384597,12.460866972918,Rome,Monteverde Laboratorio,4e9d5799e5fa336fdb3c0a9b,0,Doctor's Office
X,poi,11877,41.913463592529,12.474313735962,Rome,Medicina del Lavoro,4e9d601977c815a0f5bb6584,0,Doctor's Office
Via Simeto,poi,11879,41.916680918423,12.498739957809,Rome,Via Simeto,4e9d835e003988e456563607,0,Road
X,poi,11895,41.841346729434,12.383415503925,Rome,G.R.A.,4e9e7e069adfd6cfa546841e,0,Road
X,poi,11896,41.857616264169,12.632080218929,Rome,Anatomia Patologica PTV,4e9e8926b6340e3e349bf8db,0,Medical Center
X,poi,11897,41.875070634394,12.522416950489,Rome,Dal mio dentista,4e9e89e79a52cd825ced7c4d,0,Dentist's Office
X,poi,11901,41.842353426442,12.437466877022,Rome,Laboratorio Acedit,4e9e960f9a52cd825cf152f5,0,Doctor's Office
Via Appia Nuova  975,poi,11902,41.838538445075,12.551783323288,Rome,Auratours Viaggi,4e9ea2cb1081a02e637cad41,0,General Travel
Via Pietro De Coubertin,poi,11907,41.929254,12.474695,Rome,Forum delle Risorse Umane,4e9ed24de5fa0c382e201356,0,Convention Center
X,poi,11912,41.92742066,12.42379471,Rome,Studio Medico,4e9f04a602d576b6556da437,0,Medical Center
Via Ernesto Nathan,poi,11914,41.85125190748,12.457160811764,Rome,Via Ernesto Nathan,4e9f1dbb823139c86b8aa7a7,0,Road
X,poi,11920,41.840311342997,12.434058816121,Rome,Porto Turistico Portuense,4e9fd4d19a5229904c822140,0,Boat or Ferry
X,poi,11925,41.952514674339,12.552983046058,Rome,GRA Grande Raccordo Anulare,4e9fdd8de5fa13c70e45dac6,0,Road
Viale dello Scalo San Lorenzo  38  00185 Roma,poi,11942,41.8937982,12.5161109,Rome,DLO Studio Odontoiatrico,4ea01ac1d22d6eead807cfe3,0,Dentist's Office
Via F. Sacchetti,poi,11944,41.949811320757,12.546259599315,Rome,Studio Dentistico Dott. Parisi,4ea021750aaf09533180a659,0,Dentist's Office
X,poi,11952,41.815519212783,12.436795879761,Rome,Studio Medico Torrino,4ea04ca24901af51a740e44f,0,Medical Center
X,poi,11959,41.897734911088,12.506190429592,Rome,Sala d'aspetto, Stazione Termini, Roma,4ea083a1d22d6eead836dd8c,0,Rest Area
Via Marco Polo,poi,11963,41.874641884698,12.486219406128,Rome,U.S.I. Marco Polo,4ea11fc8722ec75addb8b1aa,0,Hospital
Via Baiamonti 25,poi,11967,41.914081419173,12.460973344887,Rome,Corte Dei Conti,4ea126d8f5b95c212ac8cfe0,0,Government Building
Dell Alpinismo 24,poi,11968,41.945447,12.461098,Rome,Eubion,4ea12c4777c8d0ce5d65cefc,0,Doctor's Office
X,poi,11969,41.8670519412,12.486104341329,Rome,Laboratorio Caffaro,4ea133699a527d651685eb03,0,Doctor's Office
Via Umberto Quintavalle  68-70,poi,11972,41.856127057963,12.573452758698,Rome,INPS Tuscolano,4ea159616c25b62f3ce74d02,0,Government Building
X,poi,11975,41.873521,12.511963,Rome,Ok Impresa,4ea167e37ee52a35dc708a2b,0,Meeting Room
Via Ettore Romagnoli  00137 Roma,poi,11980,41.941201546621,12.549004959201,Rome,Nuova Fermata Del 60 E Del 350,4ea18c14b8f7e4911e3a94e1,0,Bus Line
Via degli Aldobrandeschi,poi,12019,41.880391541038,12.401472330093,Rome,Stazione Taxi,4ea2f2a35c5cd12b35daa251,0,Parking
X,poi,12030,41.902513,12.3865,Rome,Alla Ricerca Della Fonte Della Giovinezza Con Jack Sparrow,4ea333f6e3008f7d926c37c3,0,Boat or Ferry
Via San Damaso  22,poi,12054,41.894498873585,12.444441318512,Rome,Studio Odontoiatrico Associato Dott.Ssa Pediroda Laura E Dr.Pediroda,4ea5069e2c5b5cb4f5136039,0,Dentist's Office
X,poi,12055,41.871031,12.447783,Rome,febbre & Shaun The Sheep,4ea52036d3e32e6869179db0,0,Medical Center
X,poi,12059,41.964268,12.446305,Rome,Studio Dentistico Carnovale,4ea53d340aaf711181c2a693,0,Dentist's Office
Italy,poi,12069,41.871940612793,12.567379951477,Rome,Cattolica,4ea6557c775b1e72ed95bb4c,0,Bus Station
Moving Target,poi,12070,41.92360205614,12.625032590777,Rome,Autobus CoTral Pescara-Roma,4ea6667e8b814c68ace17c1d,0,Bus Line
X,poi,12071,41.881716352081,12.52427107639,Rome,Laboratorio Zaffino,4ea676dde300a8628e8e1bc0,0,Doctor's Office
X,poi,12072,41.868966,12.448006,Rome,Herr Doktor,4ea67e0ccc219396a46a763a,0,Doctor's Office
X,poi,12078,41.942401327408,12.585731849059,Rome,Municipio San Basilio,4ea6a09c9a524accd1a103ef,0,Government Building
Via Appia Nuova 666,poi,12081,41.865226,12.531427,Rome,Europcar,4ea6b00a8b814c68acfd43cc,0,Rental Car Location
Via Giulio Antamoro 46,poi,12084,41.95512,12.54494,Rome,Studio medico dott. Rosa Zappone,4ea6d318f7901bf0ae4c2226,0,Doctor's Office
X,poi,12093,41.930927338398,12.429961740145,Rome,Ambulatorio ORL,4ea7a51de3003a42bca8a1db,0,Hospital
Via Appia Nuova 975,poi,12095,41.837918813072,12.551431015505,Rome,Auratours,4ea7cae4d3e33e1d4f148371,0,General Travel
via Collazia 2/F,poi,12098,41.880708146474,12.505081486682,Rome,Studio medico Collazia,4ea811c6775bfe480321db4c,0,Doctor's Office
X,poi,12101,41.820602416992,12.474234580994,Rome,Ospedale S.Eugenio - Rianimazione,4ea8311c5c5cc8e499107cd4,0,Hospital
X,poi,12108,41.835621610524,12.503412491882,Rome,Fermata 767,4ea8eee38b8178e107dbe98d,0,Bus Line
X,poi,12111,41.827160991801,12.413966652916,Rome,ECDC-EFSA 1st Joint Networks Meeting,4ea9110b02d5b8174eb1ba04,0,Meeting Room
X,poi,12112,41.901099473996,12.525783527603,Rome,Tangenziale A Passo D'Uomo,4ea9165b5c5c7c830938b57c,0,Road
X,poi,12118,41.882197406396,12.42207024932,Rome,carabinieri,4ea93f809a522efffb813615,0,Police Station
X,poi,12121,41.934139,12.512825,Rome,Studio Medico Salustri e Associati,4ea9806129c2fa4821ce867a,0,Dentist's Office
X,poi,12122,41.885815143391,12.56155601111,Rome,Tor De Schiavi,4ea98d4b2c5b8d39ca3a2ca4,0,Bus Line
via Alvaro Del Portillo,poi,12123,41.766323188941,12.469382643836,Rome,CESA,4ea98ea08b8178e1081d3f77,0,Medical Center
Via Ippolito Nievo 61,poi,12132,41.878154274618,12.467479019719,Rome,Centro Clinico Paracelso,4eaa7af98b8180c90b68a914,0,Medical Center
X,poi,12134,41.990719,12.51407,Rome,Eurostar Frecciarossa AV 9528,4eaaae3f722efacf276e3291,0,Train
Via Jenner  64,poi,12135,41.871854335859,12.445029858204,Rome,Studio Medico Monteverde,4eaac09b7ee5cd8bcd94a904,0,Doctor's Office
X,poi,12143,41.848855594817,12.459349783573,Rome,Garage Murlo,4eabac8f30f823f86e676189,0,Parking
X,poi,12147,41.879602767808,12.530690729021,Rome,Pneumatici2001,4eabd86a5c5cf8848ad8d1ec,0,Parking
Via Cassia 472,poi,12167,41.95877678508,12.454456845996,Rome,UDC Censimento Roma XX,4ead08447ee59f1608c9c0e1,0,Capitol Building
Piazza Giancarlo Vallauri,poi,12175,41.864751026077,12.482120990753,Rome,Ex Stazione Garbatella,4ead6971991176cf5a41d61e,0,Train Station
Via Raffaele De Cosa  31  00122 Roma,poi,12192,41.742756,12.286054,Rome,Dr Santarelli,4eae5d5b02d5cf33facb6438,0,Doctor's Office
X,poi,12212,41.885465888686,12.502426788286,Rome,Pronto Soccorso San Giovanni,4eaf05409911374b16b0a157,0,Emergency Room
X,poi,12244,41.948336,12.555871,Rome,Autobus 335,4eb114b1dab4a8a58a5a3878,0,Bus Line
X,poi,12246,41.932753575943,12.526321292846,Rome,Autobus 90 Express,4eb126ff5c5c80159c868035,0,Bus Line
X,poi,12251,41.894395028486,12.415667912281,Rome,Studio Medico - Dott.ssa Perini,4eb1539c2c5bd95e89ea9565,0,Doctor's Office
Via Friggeri 84,poi,12254,41.921278,12.440622,Rome,Garage Lavaggio,4eb15d6e9a52c49f4cf44504,0,Parking
Via Casilina  283  00176 Roma,poi,12256,41.88351694,12.53244835,Rome,Sezione PCL Vito Bisceglie,4eb1756ddab4a8a58a84f247,0,Meeting Room
X,poi,12258,41.887950920982,12.483789631413,Rome,Via Dei Cerchi,4eb17da1b8f74bbb23e0134c,0,Road
Via Casal De' Pazzi 57,poi,12263,41.926119,12.57049,Rome,Ambulatorio Pediatrico Dott.ssa De Santis,4eb24f4d6c25aecd46f78079,0,Doctor's Office
X,poi,12265,41.847171783447,12.458100318909,Rome,Laboratorio Imprunita,4eb2680f490126a57035eadc,0,Doctor's Office
viale Castello Della Magliana,poi,12266,41.823581,12.412319,Rome,Posteggio Taxi Castello Della Magliana,4eb2687ae5faec3a7e213f7a,0,Taxi
X,poi,12269,41.926406,12.574703,Rome,Autobus 311,4eb2865661af6506d54dd6e4,0,Bus Line
Via Accademia Degli Agiati 132,poi,12270,41.849546,12.492224,Rome,Le Tre Squadre,4eb2996329c2b0499ad3eeaf,0,Doctor's Office
X,poi,12272,41.856891,12.631149,Rome,IME,4eb2a8b8775b9792945a8961,0,Hospital
X,poi,12277,41.90928,12.528352,Rome,Stallo 5 SENA BUS per Siena,4eb2e11030f8f1e8b9a14e5a,0,Bus Line
X,poi,12285,41.843562085193,12.480110720933,Rome,Ama Spa,4eb39ca20aaf1abede7e684b,0,Parking
X,poi,12287,41.896072551076,12.443910315479,Rome,Laboratorio Analisi Pietravalle,4eb3b6685c5c5a531f3ea516,0,Medical Center
X,poi,12293,41.8244,12.618,Rome,Fermata 506 Casal Morena,4eb40dbf8b81a81f8feee5b4,0,Bus Line
Viale Marconi  614,poi,12302,41.851678,12.473055,Rome,Dottoressa Orlando,4eb4f927e5fa17fc869098c8,0,Doctor's Office
X,poi,12309,41.858675389395,12.629960839426,Rome,Pronto Soccorso Policlinico Tor Vergata,4eb520c55c5c5a531fdde841,0,Emergency Room
Piazza Flavio Biondo,poi,12338,41.872996177528,12.465834617615,Rome,Capolinea 766 (Direz. Via Andrea Millevoi),4eb74d07f9f40c39c5c0ab81,0,Bus Station
12339 Vigne- Vigna Girelli Italy,poi,Rome,41.843045,12.421665
X,poi,12340,41.855817009614,12.476583110132,Rome,Parcheggio ITIS Armellini,4eb77d136c2590eb88ec28f8,0,Parking
Corso Duca di Genova  26,poi,12341,41.733076317101,12.274475097656,Rome,Guidetti Radiologia,4eb796f79adfc687134e6957,0,Medical Center
Via Cassia  950,poi,12343,41.972326,12.432396,Rome,Posteggio Taxi Campo Mele,4eb79d812c5b53141b3e43c4,0,Taxi
Piazza Malatesta,poi,12346,41.887447,12.53819,Rome,Clinica Veterinaria Flaminia,4eb7a59fb8030fb583c938e6,0,Doctor's Office
Piazzale Ostiense,poi,12347,41.875766,12.481133,Rome,Posteggio Taxi Piramide,4eb7b6aef5b94bd85cc12438,0,Taxi
X,poi,12352,41.733220536422,12.286177183399,Rome,Dentista Scuzzo,4eb7dec7e30006eb1323a22b,0,Dentist's Office
X,poi,12353,41.849662597311,12.461258870137,Rome,Studio Medico Firal,4eb7ee4f7ee5024d800ddc1e,0,Doctor's Office
Via Casilina 482,poi,12354,41.878580225437,12.545485496521,Rome,Poliambulatorio Medico,4eb800b8991165b76375d2c7,0,Doctor's Office
Largo Dei Della Bitta,poi,12357,41.858244,12.41937,Rome,Posteggio Taxi Bitta,4eb8bd99f790d87d04203504,0,Taxi
X,poi,12367,41.825452,12.391958,Rome,iOS Tech Talk World Tour @ Park Marriott,4eba27c69911cd1426a83784,0,Convention Center
Via Nomentana  333,poi,12368,41.920775402902,12.517549312693,Rome,Fermata ATAC - Nomentana (XXI Aprile),4eba32e5f7900a95e1ed6f58,0,Bus Line
X,poi,12370,41.935723282085,12.534656976851,Rome,IV Municipio,4eba37d56c259b4ac3e8766e,0,City Hall
P.le Giulio Douhet,poi,12372,41.826324,12.478677,Rome,Posteggio Taxi Douhet,4eba45e86c259b4ac3ed1bf5,0,Taxi
X,poi,12377,41.928407750309,12.416932680901,Rome,Via di Torrevecchia,4eba5f5edab495868c4bea1c,0,Road
X,poi,12379,41.788817414743,12.425836828432,Rome,Stuck In Traffic,4eba67b361af5dcdb473c087,0,General Travel
Via Pietro Maffi,poi,12382,41.923777970388,12.419204822899,Rome,Via Pietro Maffi,4eba7434cc21a9a7a1df90d8,0,Road
X,poi,12383,41.786574,12.359248,Rome,Dottore Garasto,4ebaa6e993ade58beeac9a3b,0,Doctor's Office
X,poi,12387,41.7993965,12.5915917,Rome,Gate 6,4ebacd9e722e20541dd67b24,0,Airport Gate
X,poi,12393,41.949040000467,12.461897105641,Rome,Studi Medici Vigna Clara,4ebb7c6f8b81c444e9236cf2,0,Medical Center
X,poi,12397,41.897598,12.557766,Rome,Sanem,4ebba6bdd3e31a8e618f75ad,0,Medical Center
X,poi,12400,41.850739940182,12.484103212229,Rome,Fermata 30 direzione Clodio,4ebbeab0e300a32c186a854d,0,Bus Station
Via Delle Case Basse 222/224,poi,12402,41.791743933449,12.369580684707,Rome,Ambulatorio Odontoiatrico Eredi Cerreoni,4ebc00969adf82e80667e77e,0,Doctor's Office
Piazza Ledro,poi,12405,41.921814414227,12.510385467536,Rome,Fermata ATAC - Piediluco,4ebc16a930f8ec57ef3aa3aa,0,Bus Line
X,poi,12414,41.838547670621,12.451719356172,Rome,Cavalcavia Roma Fiumicino,4ebcdb75f5b9e505b7c9b526,0,Road
X,poi,12417,41.935890197754,12.423862457275,Rome,Studio Medico Dott Crescenzi,4ebcee6361af9815e0eac2e8,0,Doctor's Office
Via Sandro Sandri  81,poi,12419,41.903868848957,12.548971342152,Rome,Centro ELIS - Aula Magna,4ebcf26a93ad3578f06f4742,0,Meeting Room
X,poi,12421,41.94572044387,12.547027172919,Rome,Nemesia,4ebd23708b81967ad1c801fa,0,Medical Center
X,poi,12422,41.9206768,12.4100015,Rome,Via simone mosca,4ebd4a2bb8f7b504a764d640,0,Road
Via Della Camilluccia 682,poi,12445,41.869409418619,12.584257840816,Rome,Ambasciata Del Pakistan,4ebfcd4d9911a2ec5bfa82b0,0,Embassy / Consulate
Via Vaglia,poi,12454,41.947940937641,12.514328607483,Rome,Fermata ATAC 92,4ec0b4225c5c3d470d21bd29,0,Bus Line
Viale della Civiltá del Lavoro  10,poi,12455,41.83527209384,12.467266263709,Rome,Dipartimento IX,4ec0e881e3005ff92a3374ff,0,Capitol Building
Via Morozzo Della Rocca  31,poi,12457,41.898812,12.533949,Rome,Studio Medico,4ec12a452c5b252c1a3b9e0e,0,Doctor's Office
X,poi,12459,41.923922115487,12.470989551337,Rome,Fermata Tram Flaminia,4ec13a596c25dfd982468b32,0,Bus Station
X,poi,12461,41.841216,12.48286009335,Rome,Dott. Giacomuzzi,4ec154a5b803bca7deeb063f,0,Dentist's Office
X,poi,12467,41.863028825366,12.429508384288,Rome,In Macchina,4ec205178b81127c0c28cb28,0,Road
Piazza Sabaudia  25,poi,12470,41.892662001747,12.556774914265,Rome,Diagnostica Fabia Mater,4ec2300e7ee54e4cd3bafaa4,0,Doctor's Office
Via Helsinki,poi,12473,41.82423012669,12.451232325021,Rome,Deutsche Bank,4ec23b9b5c5c3d470dcd386d,0,Convention Center
Via Alfredo Nobel 15,poi,12482,41.871544523431,12.46834684441,Rome,Il Mio Box,4ec2b76e6c25adc5b2ca96a5,0,Parking
X,poi,12485,41.913583641197,12.458252493201,Rome,32,4ec2d7207ee55441b4a78e8d,0,Bus Line
Piazza Gimma,poi,12491,41.932047591869,12.520321992395,Rome,Parcheggio Piazza Gimma,4ec3a6044901dfe99bd59827,0,Parking
Via Giorgione  2  00147 Roma,poi,12493,41.84986759466,12.492923025929,Rome,Ministero dello Sviluppo Economico - DGIAI,4ec3b45493ad2f8838a52bed,0,Government Building
X,poi,12494,41.857878386038,12.631665310899,Rome,DSP PTV,4ec3bc7e0aafcf9a80b3153e,0,Medical Center
Via Del Pigneto  22,poi,12497,41.889112869229,12.524405515689,Rome,Biblioteca Pigneto Goffredo Mameli,4ec3e9298b8132e0835c1f78,0,Library
Vicolo Cesanede,poi,12507,42.080643,12.340801,Rome,Studio Medico Pediatrico,4ec524f2e300e6894f3602dd,0,Medical Center
Vicolo Cesanese,poi,12508,42.090954,12.348397,Rome,Studio Medico Pediatrico,4ec5256bbe7bd3e185167694,0,Medical Center
Via Cilicia  00179 Roma,poi,12509,41.873464215072,12.505355921046,Rome,Via Cilicia,4ec533b19a522f580bbdc772,0,Road
Via Pietro Marchisio,poi,12511,41.850282,12.589129,Rome,Veterinario,4ec541274690b682a42809e3,0,Medical Center
X,poi,12512,41.881793,12.455895,Rome,in tha TARDIS,4ec5471877c8d695112c3b27,0,General Travel
Via Francesco Saverio Altamura,poi,12513,41.782440645114,12.35993703799,Rome,Capolinea Altamura/Bertolla (065),4ec54be76c254debeb401e46,0,Bus Station
X,poi,12518,41.892284739329,12.538135959707,Rome,Fermata ATAC Prenestina (Conti),4ec57fb549017fff09058272,0,Train Station
Largo Cervinia,poi,12520,41.93403,12.439965,Rome,Posteggio Taxi Igea,4ec5f7a802d5888e9a177e5b,0,Taxi
X,poi,12522,41.858308412443,12.631211156514,Rome,Direzione Generale PTV,4ec6352530f8b09c0a69d552,0,Hospital
X,poi,12527,41.931259195873,12.52642772585,Rome,Frecciarossa Roma - Milano,4ec6748e0aaf9c3ccb10b383,0,General Travel
X,poi,12541,41.889459,12.552094,Rome,Via Teano,4ec73fff29c22cc60c21d6b8,0,Subway
Via Filippo Nicolai  00136 Roma,poi,12545,41.914731008826,12.440882007784,Rome,Ambulatorio Veterinario Dr Sorichetti,4ec796fa9a52756c55c7896b,0,Medical Center
X,poi,12567,41.903619402574,12.418421320501,Rome,Costa C,4ec8704c0e6158baffc43a9e,0,Boat or Ferry
X,poi,12568,42.018167999463,12.521436684576,Rome,treno milano.cle,4ec8ab9d4690116a8d92a71f,0,Train
X,poi,12569,41.923662865709,12.487132671319,Rome,Bertoloni/Lagrange,4ec8b8e949010f98ce0a1e02,0,Bus Station
X,poi,12575,41.9842771,12.616536,Rome,Via monte bianco,4ec8eb6e7ee537da803d6b9a,0,Road
X,poi,12585,41.978027,12.536787,Rome,Tender To Whr,4ec95e20cc21b428e548457a,0,Road
X,poi,12587,41.896851510768,12.490543009005,Rome,Via del Boschetto,4ec9788e2c5b532d090b63a8,0,Road
X,poi,12589,41.935725444706,12.422198971351,Rome,Torrevecchia/Bellingeri,4ec9df250e017e2f9cba185f,0,Bus Station
Viale Oxford 81,poi,12592,41.857314,12.63192,Rome,DH Odontoiatrico Policlinico di Tor Vergata,4eca181c9a52756c58b513eb,0,Doctor's Office
Via Romolo Balzani 87,poi,12593,41.88227868956,12.555999755859,Rome,Associazione Culturale Casale Garibaldi,4eca2f414fc60d58021a7103,0,Meeting Room
X,poi,12600,41.921784,12.522018,Rome,Studio Dentistico Carnevale,4eca47bc6c251306cea9bee3,0,Dentist's Office
X,poi,12603,41.944054112214,12.454686372681,Rome,Casa Di Cura Villa Flaminia,4eca77b8be7ba4fc71e53049,0,Hospital
Via San Silverio,poi,12604,41.895500261557,12.449659284657,Rome,Studio Medico Dott.ssa Brivio,4eca79879a52756c5925060c,0,Medical Center
X,poi,12606,41.775522422296,12.359506337584,Rome,Studio Medico,4eca7f7761af9e14333eb9df,0,Medical Center
Via Collatina  223  00155 Roma,poi,12619,41.903657497953,12.587441273835,Rome,Studio Dentistico,4ecbba7b2c5be0e01c8bc401,0,Dentist's Office
Via Mameli,poi,12621,41.796645294719,12.589434385736,Rome,Parcheggio P6 - Ciampino,4ecbc7e3c2ee305ccefbad26,0,Parking
Via Leonardo da Vinci,poi,12622,41.797949038339,12.589690089444,Rome,Parcheggio P5 - Ciampino,4ecbc950c2ee305ccefbe0e8,0,Parking
Via Leonardo da Vinci,poi,12623,41.79798369791,12.5896471741,Rome,Parcheggio P4 - Ciampino,4ecbc9cec2ee305ccefbf2f9,0,Parking
X,poi,12626,41.916839963527,12.527435036851,Rome,Accademia Italiana Metodo Mézières,4ecbe6cebe7b4f634819c2d0,0,Medical Center
via Casilina 5,poi,12636,41.89012223976,12.519232034683,Rome,Sala AIL Convegni,4eccb7827beb7e0365a9f9a2,0,Meeting Room
Via di Villa Ricotti 40,poi,12637,41.917939927602,12.526080418519,Rome,Ufficio Passaporti,4eccb7b20e01bd353a773c03,0,Police Station
Via Alberto Caroncini  19,poi,12639,41.927201,12.489028,Rome,Fondazione Giacomo Matteotti,4ecccae0775b0e780d917464,0,Library
Viale Caduti Nella Guerra Di Liberazione 360,poi,12643,41.784438251667,12.441111507014,Rome,Questura Di Roma Commissariato di P.S. Spinaceto,4ecd035f490144fb1fa70e01,0,Police Station
X,poi,12644,41.926892,12.738588,Rome,Area Diservizio Colle Tasso Sud,4ecd0c6a93adb82fbc72decf,0,Rest Area
X,poi,12646,41.86370339403,12.460491872561,Rome,Studio Medico Dentistico Rizzelli Crapanzano,4ecd1de077c8448cd627a4ca,0,Dentist's Office
X,poi,12648,41.896279193146,12.421577748988,Rome,Oculista Barigelli - Ortu,4ecd2ae2f5b9bed40e478c02,0,Medical Center
X,poi,12656,41.939321,12.51474,Rome,Parigi 3,4ece0072e5faa5ec0012c24b,0,Taxi
X,poi,12658,41.943060655469,12.524836842839,Rome,EcoB.I.,4ece49067ee5be8448bf19cc,0,Medical Center
Via Cassia 917,poi,12660,41.972537047174,12.432127798734,Rome,Fermata Cassia-Grottarossa,4ece5450d3e3521ce34431cc,0,Bus Station
X,poi,12661,41.813526205128,12.460413493538,Rome,Dal... Carissimo Dentista,4ece76a08231b9ef86516a06,0,Dentist's Office
Via Cassia 876,poi,12666,41.969717269957,12.436587810516,Rome,Fermata Cassia-Casal Saraceno,4eceb8814fc68d9eb3f8e8b0,0,Bus Station
X,poi,12667,41.907296425861,12.532130438711,Rome,Circonvallazione Nomentana,4ecebc7229c223f926f0fc71,0,Road
Via Giulio Antamoro 128,poi,12674,41.96677999776,12.547474999509,Rome,Studio dentistico Dott. Paolo D'Angelo,4ecf90c8775bbb5f31d57acc,0,Dentist's Office
X,poi,12677,41.864204703251,12.456405038454,Rome,Fermata ATAC Folchi/Portuense (salita) 72972,4ecfb57e61af476c07b281a5,0,Bus Line
Viale Romania,poi,12680,41.924491,12.49335,Rome,Fermata ATAC - Romania,4ecfcf50d3e3521ce4ecfc67,0,Bus Line
Via Giovanni Villani,poi,12693,41.870156,12.516779133333,Rome,Fisioelite,4ed0c0de29c223f9294240fc,0,Medical Center
X,poi,12696,41.971925814162,12.4331800592,Rome,Fermata Cassia-Grottarossa,4ed0d6f06c2510ace16d15c8,0,Bus Line
Via Cassia,poi,12703,41.8308,12.58322,Rome,Via Cassia,4ed13165775bbb5f33d35c73,0,Road
X,poi,12733,41.933243953611,12.423447022985,Rome,Via Dego,4ed2a8c72c5bc35059ae8a57,0,Road
X,poi,12737,41.877956554556,12.453146873306,Rome,Vigili Urbani,4ed342037ee5be844e8321d7,0,Police Station
X,poi,12738,41.860462662893,12.555739772939,Rome,Vitaldent tuscolana,4ed34b128b81b47399ea3cf1,0,Dentist's Office
X,poi,12739,41.936698441362,12.425428263269,Rome,Fermata Bus Peschiera,4ed3538ae5faa5ec0635c7cd,0,Bus Line
Via Concerviano 2,poi,12744,41.970013887378,12.435788363984,Rome,Studio dott. Battisti,4ed3891c9adf25445a8bd270,0,Doctor's Office
X,poi,12745,41.861009632135,12.460452683042,Rome,Ambrit School Infant Library,4ed3a50a722e01c5861f6611,0,Library
Via Giulio Agricola 33,poi,12746,41.856361,12.562008,Rome,Labomedica,4ed3b8d093ad987b50e6abb8,0,Doctor's Office
Via di Boccea  589  00166 Roma,poi,12750,41.922069549561,12.374408721924,Rome,In Sella Al Nuovo Scooter,4ed3d1a7490168f8d3cbaaea,0,Bike Rental / Bike Share
